"year","title","artist","main_artist","lyrics","title_repeats","line_repeat_score","word_repeat_score"
2015,"Trap Queen","Fetty Wap","Fetty Wap","[Intro]
RGF Productions Remy Boyz, yah-ah1738, ayy
[Refrain]
I'm like ""Hey, what's up? Hello"" (Ayy)Seen yo' pretty ass soon as you came in the door I just wanna chill, got a sack for us to roll
Married to the money, introduced her to my stove Showed her how to whip it, now she remixin' for low
She my trap queen, let her hit the bando We be countin' up, watch how far them bands go We just set a goal, talkin' matchin' Lambos At 56 a gram, 5 a hundred grams though
Man, I swear I love her, how she work the damn pole Hit the strip club, we be lettin' bands go
Everybody hatin', we just call them fans, though
In love with the money, I ain't never lettin' go
[Chorus]
And I get high with my baby (My baby)I just left the mall, I'm gettin' fly with my baby, yeah And I can ride with my baby (My baby)I be in the kitchen cookin' pies with my baby, yeah And I can ride with my baby (My baby)I just left the mall, I'm gettin' fly with my baby, yeah And I can ride with my baby I be in the kitchen cookin' pies
[Verse 1]
I'm like, ""Hey, what's up? Hello""I hit the strip with my trap queen, 'cause all we know is bands I just might snatch up a 'Rari and buy my boo a Lamb'I just might snatch her a necklace, drop a couple on a ring She ain't wantin' for nothin' because I got her everything
It's big Zoo Wap from the bando Remind me where I can't go
Remy Boyz got the stamp though
Count up hella them bands though Boy how far can your bands go?Fetty Wap, I'm livin' fifty thousand K how I stand though If you checkin' for my pockets I'm like…
[Chorus]
And I get high with my baby (My baby)I just left the mall, I'm gettin' fly with my baby, yeah And I can ride with my baby (My baby)I be in the kitchen cookin' pies with my baby, yeah And I can ride with my baby (My baby)I just left the mall, I'm gettin' fly with my baby, yeah And I can ride with my baby (My baby)I be in the kitchen cookin' pies
[Refrain]
I'm like, ""Hey, what's up? Hello""Seen yo' pretty ass soon as you came in the door I just wanna chill, got a sack for us to roll
Married to the money, introduced her to my stove Showed her how to whip it, now she remixin' for low
She my trap queen, let her hit the bando We be countin' up, watch how far them bands go We just set a goal, talkin' matchin' Lambos At 56 a gram, 5 a hundred grams though
Man, I swear I love her how she work the damn pole Hit the strip club, we be lettin' bands go
Everybody hatin', we just call them fans though
In love with the money, I ain't never lettin' go
[Verse 2]
I be smokin' dope and you know Backwoods what I roll
Remy Boyz, Fetty eatin' shit up, that's fasho
I'll run in ya house, then I'll fuck yo' ho
'Cause Remy Boyz or nothin'Re-Re-Remy Boyz or nothin', yeah
[Outro: Nitt Da Gritt]
Yeah, you hear my boy Soundin' like a zillion bucks on the track I got whatever on my boy, whatever
Put your money where your mouth is Money on the wood make the game go good
Money out of sight cause fights Put up or shut up, huh?
Nitt Da Gritt, huh, RGF Productions
Squad",3,0.0714285714285714,0.545112781954887
2015,"Hotline Bling","Drake","Drake","[Intro]
You used to call me on my You used to, you used to Yeah
[Chorus]
You used to call me on my cell phone Late-night when you need my love Call me on my cell phone Late-night when you need my love
And I know when that hotline bling That can only mean one thing I know when that hotline bling That can only mean one thing
[Verse 1]
Ever since I left the city, you Got a reputation for yourself now Everybody knows and I feel left out Girl, you got me down, you got me stressed out'Cause ever since I left the city, you Started wearin' less and goin' out more Glasses of champagne out on the dance floor Hangin' with some girls I never seen before
[Chorus]
You used to call me on my cell phone Late-night when you need my love Call me on my cell phone Late-night when you need, my love
I know when that hotline bling That can only mean one thing I know when that hotline bling That can only mean one thing
[Verse 2]
Ever since I left the city, you, you, you You and me, we just don't get along You make me feel like I did you wrong Goin' places where you don't belong Ever since I left the city, you You got exactly what you asked for Runnin' out of pages in your passport Hangin' with some girls I've never seen before
[Chorus]
You used to call me on my cell phone Late-night when you need my love Call me on my cell phone Late-night when you need, my love
And I know when that hotline bling That can only mean one thing I know when that hotline bling That can only mean one thing
[Bridge]
These days, all I do is Wonder if you're bendin' over backwards for someone else Wonder if you're rollin' up a Backwoods for someone else
Doing things I taught you, gettin' nasty for someone else You don't need no one else You don't need nobody else, no
Why you never alone?Why you always touchin' road?Used to always stay at home Be a good girl, you was in the zone Yeah, you should just be yourself Right now, you're someone else
[Chorus]
You used to call me on my cell phone Late-night when you need my love Call me on my cell phone Late-night when you need my love
And I know when that hotline bling That can only mean one thing I know when that hotline bling That can only mean one thing
[Outro]
Ever since I left the city—
[Produced by Nineteen85]",8,0.2,0.59375
2015,"Watch Me (Whip/Nae Nae)","Silento","Silento","[Intro]
You already know who it is(Bolo)
SilentóSilentóSilentóGo on an' do it for me
[Chorus]
Now watch me whip (Kill it)
Now watch me nae nae (Okay)
Now watch me whip, whip
Watch me nae nae (Watch me do it)
Now watch me whip (Kill it)
Now watch me nae nae (Okay)
Now watch me whip, whip
Watch me nae nae (Can you do it?)
Now watch me, ooh (Yeah) watch me, watch me Ooh (Yeah), watch me, watch me Ooh (Yeah), watch me, watch me Ooh (Okay), ooh, ooh (Okay), ooh Ooh (Yeah), watch me, watch me Ooh (Yeah), watch me, watch me(Can you do it?)Ooh (Yeah), watch me, watch me (Can you do it?)Ooh, ooh, ooh, ooh (Bring it)
[Verse 1]
Do the stanky leg, (Stank), do the stanky leg (Stank-stank)Do the stanky leg, (Stank), do the stanky leg (Stank-stank)Do the stanky leg, (Stank), do the stanky leg (Stank-stank)Do the stanky leg, (Stank), do the stanky leg (Stank-stank)
Now break your legs, (Break 'em, break 'em), break your legs (Brake the knob)Tell 'em ""break your legs"", (Break 'em, break 'em), break your legs (Brake the knob)Gonna break your legs, (Break 'em, break 'em), break your legs (Brake the knob)Go'n and break your legs, (Break 'em, break 'em), break your legs (Brake the knob)
[Pre-Chorus]
Now watch me bop, (Bop) bop, bop, (B-bop) bop, bop Bop, bop, bop, (B-bop) bop, bop Now watch me bop, bop, bop, (B-bop) bop, bop Bop, bop, bop, (B-bop) bop, bop
[Chorus]
Now watch me whip, ayy (Kill it)
Now watch me nae nae (Okay)
Now watch me whip, whip
Watch me nae nae (Watch me do it)
Now watch me whip (Kill it)
Now watch me nae nae (Okay)
Now watch me whip, whip
Watch me nae nae (Can you do it?)
Now watch me, ooh (Yeah) watch me, watch me Ooh (Yeah), watch me, watch me Ooh (Yeah), watch me, watch me Ooh (Okay), ooh, ooh (Okay), ooh Now watch me, ooh Ooh (Yeah), watch me, watch me Ooh (Yeah), watch me, watch me Ooh (Can you do it?)Ooh (Yeah), watch me, watch me (Can you do it?)Ooh, ooh, ooh, ooh
[Verse 2]
Now watch me youle (Soulja), now watch me Superman (Okay)Now watch me youle (Soulja), now watch me Superman (Okay)Now watch me youle (Soulja), now watch me Superman (Okay)Now watch me youle (Soulja), now watch me Superman (Okay)
Now watch me duff, duff, duff, duff, duff Duff, duff, duff (Hold on)Now watch me duff, duff, duff, duff, (Duff 'em) duff, (Duff 'em) duff, (Duff 'em) duff Duff, duff, (Duff 'em) duff (Duff 'em) (Hold on) (Duff 'em)Now watch me duff, duff, (Duff 'em) duff, (Duff 'em) duff, (Duff 'em) duff Duff, duff, (Duff 'em) duff, (Duff 'em) duff (Duff 'em)
[Pre-Chorus]
Now watch me bop, bop, bop, bop,(To the left) bop, bop, (To the right) bop Bop, bop, bop, bop,(To the left) bop, bop, (To the right) bop Now watch me bop, bop, bop, bop,(To the left) bop, bop, (To the right) bop Bop, bop, bop, bop,(To the left) bop, bop, (To the right) bop
[Chorus]
Now watch me whip, ayy (Kill it)
Now watch me nae nae (Okay)
Now watch me whip, whip
Watch me nae nae (Watch me do it)
Now watch me whip (Kill it)
Now watch me nae nae (Okay)
Now watch me whip, whip
Watch me nae nae (Can you do it?)
Now watch me, ooh (Yeah) watch me, watch me Ooh (Yeah), watch me, watch me Ooh (Yeah), watch me, watch me Ooh (Okay), ooh, ooh (Okay), ooh Now watch me, ooh Ooh (Yeah), watch me, watch me Ooh (Yeah), watch me, watch me (Yeah)Ooh (Yeah), watch me, watch me (Okay)Ooh, ooh, ooh, ooh (Bring it)",0,0.171428571428571,0.916870415647922
2015,"679","Fetty Wap, Remy Boyz","Fetty Wap","[Intro: Fetty Wap]
Yeah, baby, 17
(Remy Boy Lifestyle)
Ayy, ayy, look
[Verse 1: Fetty Wap]
Babygirl, you're so damn fine, though (Yeah, baby)I'm tryna know if I could hit it from behind, though (Baby)
I'm sippin' on you like some fine wine, though (Yeah)And when it's over, I press rewind, though, ayy
You talking bands, girl, I got it Benjamins all in my pocket
I traded in my Trues for some Robins
He playing Batman, Fetty's gonna rob him
[Pre-Chorus: Fetty Wap]
Ayy, I got a Glock in my 'Rari Ayy, seventeen shots, no .38I got a Glock in my 'Rari (Skrrt)Seventeen shots, no .38
[Chorus: Fetty Wap]
I'm like, ""Yeah, she's fine""Wonder when she'll be mine She walk past, I press rewind To see that ass one more time And I got this sewed up Remy Boyz, they know us All fast money, no slow bucks (Yeah, baby)No one can control us Ayy, yeah, baby
[Verse 2: Monty, Fetty Wap]
Uh, yeah, Monty
Tell me what you see, is it money or it's me?I smoke twenty, smell the weed
I got honeys in my VThey like, ""Monty, can you be my baby daddy?"" I'm like, ""Yeah""
I got Robins on my jeans, you see the wings on every pair
All you see is Remy Boyz, you know my niggas everywhere And if somebody got a problem, we could meet up anywhere (Pull up then, squad)Now go say somethin', don't you niggas play dumb You know where we came from
And you don't want sauce, no A1
[Chorus: Fetty Wap]
I'm like, ""Yeah, she's fine"" (Ayy)Wonder when she'll be mine (Woo)She walk past, I press rewind To see that ass one more time And I got this sewed up Remy Boyz, they know us All fast money, no slow bucks No one can control us (1738)Ayy, yeah, baby
[Verse 3: Fetty Wap]
Ayy, they think they know us (Yeah, baby)They can't control us Man, I got this sewed up Remy Boyz, they know us679, this a Zoo year, baby Monty and the Zoovier, baby Zoo Gang, all my zoo near, baby, ayy, yeah, baby
A thousand on my shoes when I walk through, baby
10.5 for a walkthrough, baby
Zoo Gang, you know my whole zoo near And baby, I'm Zoovier
[Verse 4: P-Dice]
Ayy, she a cutie and she fine, make me wanna make her mine She ain't nothing like them bimbos
If you like it, we can swerve, we can light and stain up here Blowing, pluck it out the window
We get playing, press rewind, got her singing every time Take a high note for me, girlfriend Got my city looking rude
I ain't Diddy, I ain't Loon, but I think I need a girlfriend She feeling great as I'm talking to her She a Remy Girl, so I'm gon' pursue her
I brought a lot of loud, lot of Remy to sip on Thousand dollars when I get my tip on, I'm off her Asked her if her fatty real, she said that's all her Got her with the happy feel, I'm 'bout to spoil her Got-got-got her with the happy feel, I'm 'bout to spoil her, oh my
[Chorus: Fetty Wap]
I'm like, ""Yeah, she's fine""Wonder when she'll be mine She walk past, I press rewind Just to see that ass one more time And I got this sewed up Remy Boyz, they know us (Remy Boyz, yeah)All fast money, no slow bucks No one can control us Ayy, yeah, baby
[Outro: Fetty Wap]
Zoo Wap, Monty Zoo Wap, Dicey Yeah, baby, Remy Boyz Yeah, yeah
[Produced by Peoples]",1,0.0357142857142857,0.546762589928057
2015,"My Way","Fetty Wap,�Monty","Fetty Wap","[Intro: Fetty Wap]
Nick E on the track
Ayy, yeah, baby
Squad, ayy, ayy (Skrrt)
[Chorus: Fetty Wap]
Baby, won't you come my way? (Baby, won't you come my way?)Got something I want to say (Got something I want to say)Cannot keep you out my brain But first off I'ma start by sayin' this, ayy All headshots if you think you could take my bitch, ayy And I'm too turnt, when I shoot, swear I won't miss, ayy B-Baby, won't you come my way? (Baby, won't you come my way?)Baby, won't you come my way?
[Verse 1: Fetty Wap]
B-B-Baby, this is something you should know (Ayy, ayy, ayy)I don't ever chase no hoes (No, yeah, baby)I spotted you, you had that glow (I spotted you, you had that glow)
Watch me pull out all this dough Take you where you want to go
Flexin' on your ex, I know (Flexin' on your ex, I know)He ain't ever take you out (He ain't ever take you out), barely even left your house (Ayy)How dare that nigga run his mouth, when his pockets in a drought The last single he put out (He put out), didn't even make it out And he dumb as hell and I swear his ass don't think, ayy (Yeah, baby, ayy)
If he disrespect, two shots and I won't blink, ayy (Yeah, baby, ayy)Never really cared what the fuck these niggas think, ayy
I got deep pockets, I swear my shit's on sink, ayy
And he mad as fuck, big Zoo Wap all she sing, ayy (Big Zoo Wap all she sing)And he mad as fuck, big Zoo Wap in her dreams, ayy (Big Zoo Wap in her dreams)Well, he mad as fuck, when they sex she scream for me, ayy (Yeah, baby, ayy)Big Zoo Wap what these niggas should be, ayy
[Chorus: Fetty Wap]
Baby, won't you come my way? (Baby, won't you come my way?)Got something I want to say (Got something I want to say)Cannot keep you out my brain But first off I'ma start by sayin' this, ayy All headshots if you think you could take my bitch, ayy And I'm too turnt, when I shoot, swear I won't miss, ayy B-Baby, won't you come my way? (Baby, won't you come my way?)Baby, won't you come my way?
[Verse 2: Monty, Fetty Wap & Both]
Oh, baby girl, you can stay the night 'til the morn'All this ice on my arm, what you like, what you want? (Yeah, baby, ayy)And I might put you on, bitch, it's mine can't you see? (Ayy, ayy, ayy)And I rock 17, all these knots in my jeans
Me and Zoo turnin' up, got your boo in the cut And she sue 'cause it's looking like the roof goin' up (Yeah)
Countin' all this bread, I don't talk to feds (Nah)
Try and take my bitch, you gonna take two to the head'Cause, baby, you the baddest (Baby, you the baddest)
All this money, I'ma cash it (All this money, I'ma cash it)And I'm swervin' all in traffic (Swervin' all in traffic)While I'm trappin' out the mansion (Trappin' out the mansion)And I'm moving through the tri-state (Moving through the tri-state)Do 200 on the highway (200 on the highway)And I'm swervin' in my i8 (Swervin' in my i8)Baby, you should come my way
[Outro: Fetty Wap & Monty]
Baby, won't you come my way? (Squad)",12,0.117647058823529,0.545454545454545
2015,"G.D.F.R.","Flo Rida,�Sage the Gemini, Lookas","Flo Rida","[Chorus: Sage the Gemini]
It's goin' down for real It's goin' down for real It's goin' down for real
[Verse 1: Flo Rida]
Yo' girl just kissed a girl, I do bi chicks
Shake for a sheik,I'm throwin' these Emirates in the sky
Spendin' this As-salamu alaykum, peace to M-O-N-E-Y
I love my beaches, south beaches,surfboard in high tide
I could just roll up 'cause I'm swole up
So that birthday cake get the cobra
Bugatti for real, I'm cold, bruh
That auto-biography rover
Got the key to my city, it's over
It's no thots, only Anna Kournikova's
I set records, ratchets hol' up (I set records, ratchets hol' up)
[Pre-Chorus: Sage the Gemini]
I know what you came here to see If you're a freak, then you comin' home with me And I know what you came here to do Now bust it open, let me see you get loose
[Chorus: Sage the Gemini]
It's goin' down for real It's goin' down for real (And they already know me)
It's goin' down for real
[Verse 2: Sage the Gemini]
It's going down further than femurs
Girls get wetter than Katrina
Yeah, my girl, you've never seen her'Cause my tints by limousines
My touch say it's the Midas
We the plus, your man a minus
My team blowin' on that slam Make you cough-cough, that's Bronchitis
Put your hands up, oh
It's a stick up, no more makeup
Get that ass on the floor Ladies, put your lipstick up
Double entendre, double entendre
While you're hatin', I get money
Then I double up tonkers
[Pre-Chorus: Sage the Gemini]
I know what you came here to see If you're a freak, then you comin' home with me And I know what you came here to do Now bust it open, let me see you get loose
[Chorus: Sage the Gemini]
It's goin' down for real It's goin' down for real It's goin' down for real It's goin' down for real It's goin' down for real
[Bridge: Flo Rida]
Lift it, drop it, shake it, pop it (Oh)
Lift it, drop it, shake it, pop it (Uh)
Lift it, drop it, shake it, pop it (Oh)
Lift it, drop it, shake it
[Chorus: Sage the Gemini]
It's goin' down for real It's goin' down for real It's goin' down for real It's goin' down for real It's goin' down for real",0,0.0588235294117647,0.473372781065089
2015,"Nasty Freestyle","T-Wayne","T-Wayne","[Intro]
Yah, say Roro, you know what it is, right?Who Is Rickey Wayne?: The Mixtape Ya feel me? Yah, ahem
[Verse]
First, let me hop out the muh fuckin' Porsche
I don't want her if that ass don't sit like a horse
I be ballin' on these niggas, got me feelin' like sports
Dash got so much wood I could build me a fort
Ain't too many things I ain't done yet I'm the king of this shit, crown by the toilet I'm just barely gettin' started, you already upset
Got a tiger as a pet, I just took him to the vet
Homie, I be makin' hits, I'm the rap Derek Jeter
Let your bitch ride on me like she was on the feeder
If the pussy ain't good then I probably won't feed her Lil homie, you can keep her cause I really don't need her
I ain't worried 'bout features, homeboy, you's a peon Toilet seat ass nigga, man, I swear you gettin' peed on
Man, my jewelry so cold, I walk around with the heat on
My alarm clock set, just in case they wanna sleep on, ya dig?
I'm a full-time player, hoppin' out in alligator Sippin' lean and Now and Later, homie, I'll annihilate ya
If you think you wanna battle, you gon' have to pay some paper
I just hit her and I quit her, I would never ever date her It's a shame how I'm barely gettin' love in the city Travel to another town, you can bet they fuckin' with me I be killin' this shit, pray to God they forgive me
They said, ""when you blow up, don't forget me"", man I been on fire ever since they made the lighter
My boys will pull up on ya, homie, I ain't talkin' diapers
Walk into your function, on point, I'm like a sniper My girl bad like Dej Loaf so don't try her
Flexin' all you want but homeboy, you ain't ready Ten times sharper than Michael Myers' machete
Been about the money, I ain't worried 'bout the fame'Bout to have everybody sayin', ""Who Is Rickey Wayne?""That me...",0,0.0476190476190476,0.152173913043478
2015,"Downtown","Macklemore, Ryan Lewis,�Eric Nally,�Melle Mel,�Kool Moe Dee,�Grandmaster Caz","Macklemore","[Verse 1: Macklemore]
I went to the moped store, said ""Fuck it""And salesman's like ""What up, what's your budget?""And I'm like ""Honestly, I don't know nothing about mopeds""He said ""I got the one for you, follow me""
Ooh, it's too real Chromed out mirror, I don't need a windshield Banana seat, a canopy on two wheels
Eight hundred cash, that's a hell of a deal I'm headed...
[Verse 2: Grandmaster Caz, Kool Moe Dee & Melle Mel]
Downtown, cruising through the alley Tip-toeing in the street like ballet Pulled up, moped to the valet
White walls on the wheels like mayonnaise
Dope, my crew is ill And all we need is two good wheels Got gas in the tank, cash in the bank And a bad little mama with her ass in my face I'ma lick that, stick that, break her off, Kit-Kat Snuck her in backstage, you don't need a wristband Dope
[Verse 3: Macklemore]
Killing the game, 'bout to catch a body Passed the Harley, Dukie on the Ducati Timbaland, Khaled, Scott Storch, Birdman Goddamn, man, everybody got Bugattis But I'ma keep it hella 1987Head into the dealership and drop a stack and cop a Kawasaki
I'm stunting on everybody, hella raw, pass the Wasabi I'm so low that my scrotum's almost dragging up on the concrete
My seat is leather, alright, I'm lying, it's pleather But girl, we could still ride together, oh You don't need an Uber, you don't need a cab Fuck a bus pass, you got a moped, man
She got 1988 Mariah Carey hair Very rare, mom jeans on her derriere
Throwing up the West Side as we tear in the air Stop by Pike Place, throwing fish to a player
[Pre-Chorus: Eric Nally]
Downtown, downtown (Downtown)Downtown, downtown (Downtown)
She has her arms around your waist With a balance that will keep her safe (Downtown)Have you ever felt the warm embrace (Downtown)Of a leather seat between your legs
Hey, hey-oh-ey-ey Hey, hey-oh-ey-ey Hey, hey-oh-ey-ey Hey, hey-oh-ey-ey
[Chorus: Eric Nally]
Downtown You don't want no beef, boy Know I run the streets, boy Better follow me towards
Downtown What you see is what you get, girl Don't ever forget, girl Ain't seen nothing yet until you're Downtown
[Verse 4: Grandmaster Caz, Kool Moe Dee & Melle Mel]
Dope Cut the bullshit, get off my mullet Stone washed, so raw, moped like a bullet Oh, yee-ow, you can't catch me A po-po can't reprimand me
I'm in a B-Boy stance, I'm not dancing
I got your girl on the back going tandem Cause I'm too damn quick, I'm too damn slick Whole downtown yelling out ""Who that is?""
[Verse 5: Macklemore]
It's me, the M, the A-C, the KSounding like a French pimp from back in the day
I take her to Pend Oreille and I water skate I mean, water ski, ollie, ollie, oxen free
I'm perusing down Fourth and they watching me I do a headstand, the eagle lands on my seat
Well hello, but baby, the kickstand ain't free Now do you or do you not wanna ride with me?
I got one girl, I got two wheels She a big girl, but ain't a big deal I like a big girl, I like 'em sassy Going down the backstreet listening to Blackstreet
Running around the whole town Neighbors yelling at me like, ""You need to slow down""""Going thirty-eight, Dan, chill the fuck out Mow your damn lawn and sit the hell down""
If I only had one helmet, I would give it to you, give it to you
Cruising down Broadway, girl, what a wonderful view, wonderful view There's layers to this shit, player, tiramisu, tiramisu
Let my coat-tail drag but I ain't tearing my suit, tearing my suit
[Pre-Chorus: Eric Nally]
Downtown, downtown (Downtown)Downtown, downtown
She has her arms around your waist With a balance that will keep her safe Have you ever felt the warm embrace Of a leather seat between your legs
[Chorus: Eric Nally]
Downtown You don't want no beef, boy Know I run the streets, boy Better follow me towards
Downtown What you see is what you get, girl Don't ever forget, girl Ain't seen nothing yet until you're Downtown
[Outro: All]
You don't want no beef, boy Know I run the streets, boy Better follow me towards Downtown
What you see is what you get, girl Don't ever forget, girl Ain't seen nothing yet until you're Downtown",23,0.0588235294117647,0.394117647058824
2015,"Jumpman","Drake, Future","Drake","[Intro: Drake &Future]
If Young Metro don't trust you, I'm gon' shoot you Yeah, ah, yeah Halloween Taliban, Taliban I'm gon' shoot you (Yeah)
[Verse 1: Drake]
Jumpman, Jumpman, Jumpman, them boys up to somethin'They just spent like two or three weeks out the country Them boys up to somethin', they just not just bluffin'
You don't have to call, I hit my dance like Usher, woo
I just found my tempo like I'm DJ Mustard, woo
I hit that Ginóbili with my left hand up like woo
Lobster and Céline for all my babies that I miss Chicken fingers, french fries for them hoes that wanna diss
Jumpman, Jumpman, Jumpman, them boys up to somethin'
Uh, uh, uh, I think I need some Robitussin
Way too many questions, you must think I trust ya You searchin' for answers, I do not know nothing, woo
I see 'em tweakin', they know something's comin', woo
Jumpman, Jumpman, Jumpman, them boys up to somethin', woo Jumpman, Jumpman, Jumpman, fuck was you expecting? Woo
Chi-Town, Chi-Town, Michael Jordan just had text me, woo
[Verse 2: Future]
Jumpman, Jumpman, Jumpman, Jumpman, Jumpman, Jumpman I just seen the jet take off, they up to somethin'Them boys just not bluffin', them boys just not bluffin'
Jumpman, Jumpman, Jumpman, them boys up to somethin'
She was tryna join the team, I told her wait Chicken wings and fries, we don't go on dates
Nobu, Nobu, Nobu, Nobu, Nobu, Nobu I just threw a private dinner in LA
Trappin' is a hobby, that's the way for me Money comin' fast, we never gettin' sleep I, I just had to buy another safe
Bentley Spurs and Phantom, Jordan fadeaway
[Verse 3: Drake]
Yeah, Jumpman, Jumpman, I don't need no introduction Jumpman, Jumpman, Metro Boomin on production, wow
Hundred cousins out in Memphis, they so country, wow
Tell her, ""Stay the night, valet your car, come fuck me now""
Jumpman, Jumpman, live on TNT, I'm flexin', woo
Jumpman, Jumpman, they gave me my own collection, woo
Jump when I say jump, girl, can you take direction? Woo
Mutombo with the bitches, you keep gettin' rejected, woo
[Bridge: Future]
Heard they came through Magic City on a Monday Heard they had the club wild, it was star-studded
A bunch of girls goin' wild when your chain flooded And I had 'em like wow, cup dirty
[Verse 4: Future]
Dopeman, dopeman, dopeman, dopeman, dopeman, dopeman Money on the counter, choppers on the floor
I just copped that tempo, DJ Mustard, woo
Way too much codeine and Adderall We just count up big racks, woah
I know I'ma get my bitch back, woah
I count all these racks that I have on me now, I'ma have you like, ""Woah""
Chanel N°9, Chanel N°5, well, you got 'em both
[Outro: Drake & Future]
Jumpman, Jumpman, Jumpman, them boys up to somethin'They just spent like two or three weeks out the country Them boys up to somethin', they just not just bluffin'Jumpman, Jumpman, Jumpman, them boys up to somethin'",35,0.0588235294117647,0.456928838951311
2014,"0-100 / The Catch Up","Drake","Drake","32 Contributors
Rap Genius Trends: 2014 Lyrics
We crunched the numbers to see which rap songs, and artists fans viewed the most in 2014. The findings surprised us so much we felt compelled to share the results with the world!
Listening to an album or single is one thing, spending the effort to search, and/or annotate an artists lyricsseparates casual listeners from loyal fans.Genius analytics can truly determine who made the biggest impact in a calendar year. So with that in mind, we decided to breakdown lyric driven trends in 2014.
Most viewed songs in 2014
2014 really felt like the year of the ""single"". While we missed major label offerings from the game's hottest MC's, we had an abundance of outstanding singles, features and breakthrough artists. The likes of Bobby Shmurda, Rich Gang, and Rae Sremmurd dropped meme-generating songs quicker than you could understand what Young Thug was saying. And although Thugger and Rae Sremmurd may appear more times on the list, Bobby Shmurda took the crown with his single “Hot Nigga”, which has snagged more than 3,000,000 page views since July last year.
Even with the Young Thugs and Shmurdas in the rap game, fans found themselves furiously searching content from 2012 and 2013. Just under half the songs you'll find below were not from 2014. Most notably, 2013's two rap biggest songs - “Drunk In Love” & “Rap God” sit at the top of our view count. In an even bigger twist, Kendrick Lamar flexed his influence with “m.A.A.d city” - the 8th track from his modern classic good kid, m.A.A.d city broke into the top 10.
1. Beyonce ft Jay Z - “Drunk In Love”
2. Eminem - “Rap God”
3. Bobby Shmurda - “Hot Nigga”
4. Rich Gang - “Lifestyle”
5. Beyonce - ""Partition""
6. Drake - “0-100/The Catch Up”
7. Lil Wayne ft. Drake - “Believe Me”
8. The Weeknd ft. Ty Dolla $ign & Wiz Khalifa- “Or Nah Remix”
9. Kendrick Lamar ft. MC Eiht - “m.A.A.d city”
10. Big Sean ft. E-40 - “I Don’t Fuck With You”
11. T.I ft.Young Thug - “About The Money”
12. Jhene Aiko - “The Worst”
13. Rae Sremmurd - “No Flex Zone”
14. Childish Gambino - “V. 3005”
15. Nicki MInaj - “Lookin’ (Lookin' Ass Niggas”)
16. Rae Sremmurd - ""No Type""
17. Eminem ft. Rihanna - “The Monster”
18. Jay Z ft. Beyonce - “Part II: On The Run”
19. Drake - ""Trophies""
20. Kanye West ft. Charlie Wilson - “Bound 2”
Most viewed artists in 2014
Song views may rule the roost when it comes to who had the hottest meme of the minute, but an artist is the total package. In 2014, only six of the most viewed artists on Genius released full albums. The most surprising addition to the top ten is Childish Gambino - seeing his name there with raps heavyweights shows how far he's come from that infamous 1.6.
Drake took 2014's crown as the most viewed artist on Genius - is this a surprise? Yes, for two reasons. The list doesn't include features, and Drake only released a handful of tracks in 2014, meaning he relied heavily on 2013's Nothing Was The Same. It looks like Yeezy was right all along, Drake really is the most popular man in rap.
1. Drake
2. Eminem
3. Beyonce
4. Kanye West
5. Kendrick Lamar
6. Childish Gambino
7. Jay Z
8. Lil Wayne
9. J. Cole
10. The Weeknd
11. Nicki Minaj
12. Rick Ross
13. Sc Hoolboy Q
14. Jhene Aiko
15. Rich Gang
16. Chief Keef
17. Chris Brown
18. Big Sean
19. Chance The Rapper
20. A$AP Rocky
Bonus: The Carters
Beyonce & Jay Z appear in the top ten artists, but only on records featuring each other in the ""most viewed"" songs list. This cements their ""power couple"" brand, but raises more questions about their individual status. Have the ""Beyonce & Jay Z"" brands been replaced by ""The Carters?""
What lyrics did you search for this year, surprised not to see something on the list? Let us know in the comments.",0,0.0188679245283019,0.388451443569554
