"year","title","artists","All artist","main_artist","genius_url","lyrics"
2019,"10,000 Hours","Dan + Shay",NA,"Dan + Shay","https://genius.com/Dan-shay-and-justin-bieber-10000-hours-lyrics","76 Contributors Translations Português Türkçe Español Polski Italiano 10,000 Hours Lyrics Released on the 4th of October, 2019, just days after Justin and Hailey Bieber’s nuptials in South Carolina, 10,000 Hours is Dan + Shay’s first single from their upcoming album, featuring renowned pop artist… Read More [Verse 1: Dan + Shay] Do you love the rain, does it make you dance When you're drunk with your friends at a party? What's your favorite song, does it make you smile? Do you think of me? [Pre-Chorus: Dan + Shay] When you close your eyes, tell me, what are you dreamin'? Everything, I wanna know it all [Chorus: Dan + Shay] I'd spend ten thousand hours and ten thousand moreOh, if that's what it takes to learn that sweet heart of yours And I might never get there, but I'm gonna try If it's ten thousand hours or the rest of my life I'm gonna love you (Ooh, ooh-ooh, ooh, ooh) [Verse 2: Justin Bieber] Do you miss the road that you grew up on? Did you get your middle name from your grandma? When you think about your forever now, do you think of me? [Pre-Chorus: Justin Bieber] When you close your eyes, tell me, what are you dreamin'? Everything, I wanna know it all [Chorus: Justin Bieber] I'd spend ten thousand hours and ten thousand moreOh, if that's what it takes to learn that sweet heart of yours And I might never get there, but I'm gonna try If it's ten thousand hours or the rest of my life I'm gonna love you (Ooh, ooh-ooh, ooh, ooh) I'm gonna love you (Ooh, ooh-ooh, ooh, ooh) [Bridge: Justin Bieber] Ooh, want the good and the bad and everything in between Ooh, gotta cure my curiosity Ooh, yeah [Chorus: Dan + Shay & Justin Bieber] I'd spend ten thousand hours and ten thousand moreOh, if that's what it takes to learn that sweet heart of yours (Sweet heart of yours) And I might never get there, but I'm gonna try (Yeah) If it's ten thousand hours or the rest of my life I'm gonna love you (Ooh, ooh-ooh, ooh, ooh) I'm gonna love you (Ooh, ooh-ooh, ooh, ooh) Yeah And I... Do you love the rain, does it make you dance? I'm gonna love you (I'm gonna love you) I'm gonna love you"
2019,"Speechless","Dan + Shay",NA,"Dan + Shay","https://genius.com/Dan-shay-speechless-lyrics","42 Contributors Speechless Lyrics “Speechless” is country duo Dan + Shay’s first song to hit number 1 on the Billboard Country chart. It describes the scene of a wedding, and the groom’s delight at the beauty of the bride. It is also about… Read More [Verse 1] You say you'll be down in five The smell of your perfume is floating down the stairs You're fixing up your hair like you do I know that I'll be a mess The second that I see you You won't be surprised It happens every time It's nothin' new [Pre-Chorus] It's always on a night like tonight I thank God you can read my mind 'Cause when you look at me with those eyes [Chorus] I'm speechless Starin' at you standin' there in that dress What it's doin' to me ain't a secret 'Cause watching you is all that I can do And I'm speechless You already know that you're my weakness After all this time I'm just as nervous Every time you walk into the room I'm speechless [Verse 2] It started when you said hello Just did something to me And I've been in a daze Ever since the day that we met You take the breath out of my lungs Can't even fight it And all of the words, out of my mouth without even tryin' [Chorus] And I'm speechless Starin' at you standin' there in that dress What it's doin' to me ain't a secret 'Cause watching you is all that I can do And I'm speechless You already know that you're my weakness After all this time I'm just as nervous Every time you walk into the room I'm speechless [Bridge] Yeah, baby, mmm It's always on a night like tonight I thank God you can read my mind 'Cause when you look at me with those eyes [Chorus] I'm speechless You standin' there in that dress Girl, it ain't a secret 'Cause watchin' you is all that I can do Oh, I'm speechless You already know that you're my weakness After all this time I'm just as nervous Every time you walk into the room I'm speechless [Outro] Oh, you know it, baby Mmm"
2019,"God's Country","Blake Shelton",NA,"Blake Shelton","https://genius.com/Blake-shelton-gods-country-lyrics","45 Contributors God’s Country Lyrics [Verse 1] Right outside of this one church town There's a gold dirt road to a whole lot of nothin' Got a deed to the land, but it ain't my ground This isGod's country We pray for rain, and thank Him when it's fallen'Cause it brings the grain and a little bit of moneyWe put it back in the plate I guess that's why they call it God's country [Chorus] I saw the light in a sunrise Sittin' back in a 40 on the muddy riverside Gettin' baptized in holy water and 'shine with the dogs runnin' Saved by the sound of the been found Dixie whistled in the wind, that'll get you Heaven bound The Devil went down to Georgia but he didn't stick around This is God's country [Verse 2] We turn the dirt and work until the week's done We take a break and break bread on Sunday Then do it all again 'Cause we're proud to be from God's country (Yeah) [Chorus] I saw the light in a sunrise Sittin' back in a 40 on the muddy riverside Gettin' baptized in holy water and 'shine with the dogs runnin' Saved by the sound of the been found Dixie whistled in the wind, that'll get you Heaven bound The Devil went down to Georgia but he didn't stick around This is God's country [Interlude] (This is God's country) God's country [Bridge] I don't care what my headstone reads Or what kind of pinewood box I end up in When it's my time, lay me six feet deep In God's country (Yeah) [Chorus] I saw the light in a sunrise Sittin' back in a 40 on the muddy riverside Gettin' baptized in holy water and 'shine with the dogs runnin' Saved by the sound of the been found Dixie whistled in the wind, that'll get you Heaven bound The Devil went down to Georgia but he didn't stick around This is God's country (God's country, I saw the light) Yeah, I saw the light in a sunrise Sittin' back in a 40 on the muddy riverside Gettin' baptized in holy water and 'shine with the dogs runnin' (Yeah) Saved by the sound of the been found Dixie whistled in the wind, that'll get you Heaven bound The Devil went down to Georgia but he didn't stick around This is God's country"
2019,"Beer Never Broke My Heart","Luke Combs",NA,"Luke Combs","https://genius.com/Luke-combs-beer-never-broke-my-heart-lyrics","22 Contributors Beer Never Broke My Heart Lyrics “Beer Never Broke My Heart” is about how there aren’t many things in life you can really count on. Beer is on of the few that you can. It won’t break your heart. Unlike women, football teams, and even dogs.… Read More [Verse 1] I've had a largemouth bass bust my line A couple beautiful girls tell me goodbye Trucks break down, dogs run off Politicians lie, been fired by the boss [Pre-Chorus] It takes one handTo count the things I can count on No, there ain't much, man That ain't never let me down [Chorus] Longneck ice-cold beer never broke my heart Like diamond rings and football teams have torn this boy apart Like a neon dream, it just dawned on me that bars and this guitarAnd longneck ice-cold beer never broke my heart [Verse 2] She was a Carolina blue jean baby Fire in her eyes that drove me crazy It was red taillights when she left town If I didn't know then, I sure know now [Chorus] But longneck ice-cold beer never broke my heart Like diamond rings and football teams have torn this boy apart Like a neon dream, it just dawned on me that bars and this guitar And longneck ice-cold beer never broke my heart, yeah [Pre-Chorus] Well, it takes one hand To count the things I can count on But I got one hand That's grippin' down on a cold one [Chorus] 'Cause longneck ice-cold beer never broke my heart Like diamond rings and football teams have torn this boy apart Like a neon dream, it just dawned on me, that bars, and this guitar And longneck ice-cold beer never broke my heart, no It never broke my heart"
2019,"The Bones","Maren Morris",NA,"Maren Morris","https://genius.com/Maren-morris-the-bones-lyrics","43 Contributors The Bones Lyrics [Verse 1] We're in the homestretch of the hard times We took a hard left, but we're alright Yeah, life sure can try to put love through it, but We built this right, so nothing's ever gonna move it [Chorus] When the bones are good, the rest don't matter Yeah,the paint could peel, the glass could shatter Let it rain 'cause you and I remain the same Whenthere ain't a crack in the foundation Baby, I know any storm we're facing Will blow right over while we stay put The house don't fall when the bones are good [Verse 2] Call it dumb luck, but baby, you and I Can't even mess it up, yeah, though we both tried No, it don't always go the way we planned it But the wolves came and went and we're still standing [Chorus] When the bones are good, the rest don't matter Yeah, the paint could peel, the glass could shatter Let it rain 'cause you and I remain the same When there ain't a crack in the foundation Baby, I know any storm we're facing Will blow right over while we stay put The house don't fall when the bones are good When the bones are good [Bridge] Bones are good, the rest, the rest don't matter (Baby, it don't really matter) Paint could peel, the glass, the glass could shatter (Oh, the glass, oh, the glass could shatter) Bones are good, the rest, the rest don't matter (Ooh) Paint could peel, the glass, the glass could shatter (Yeah) [Chorus] When the bones are good, the rest don't matter Yeah, the paint could peel, the glass could shatter Let it rain (Let it rain, let it rain) 'Cause you and I remain the same (Woo) When there ain't a crack in the foundation (Woo) Baby, I know any storm we're facing Will blow right over while we stay put The house don't fall when the bones are good [Outro] Yeah, ooh"
2019,"Beautiful Crazy","Luke Combs",NA,"Luke Combs","https://genius.com/Luke-combs-beautiful-crazy-lyrics","28 Contributors Beautiful Crazy Lyrics “Beautiful Crazy” is a love song about all the different reasons Luke Combs likes a girl. Taste of Country described the song as “a slow, personal love song that truly showcases the singer’s talents.” The… Read More [Verse 1] Her day starts with a coffee and ends with a wine Takes forever getting ready so she's never on time for anything When she gets that ""come get me"" look in her eyesWell, it kinda scares me,the way that she drivesme wild When she drives me wild [Chorus] Beautiful, crazy, she can't help but amaze me The way that she dances, ain't afraid to take chances And wears her heart on her sleeve Yeah, she's crazy but her crazy's beautiful to me [Verse 2] She makes plans for the weekend, can't wait to go out Till she changes her mind Says, ""Let's stay on the couch and watch TV"" And she falls asleep [Chorus] Beautiful, crazy, she can't help but amaze me The way that she dances, ain't afraid to take chances And wears her heart on her sleeve Yeah, she's crazy but her crazy's beautiful to me [Bridge] She's unpredictable, unforgettable It's unusual, unbelievable How I'm such a fool, yeah, I'm such a fool for her [Chorus] Beautiful, crazy, she can't help but amaze me The way that she dances, ain't afraid to take chances And wears her heart on her sleeve Yeah, she's crazy, she's crazy, she's crazy But her crazy's beautiful to me Her crazy's beautiful to me"
2019,"All to Myself","Dan + Shay",NA,"Dan + Shay","https://genius.com/Dan-shay-all-to-myself-lyrics","15 Contributors All to Myself Lyrics [Verse 1] I'm jealous of the blue jeans that you're wearing And the way they're holding you so tight I'm jealous of the moon that keeps on staring So lock the door and turn out the night [Chorus] I want you all to myself We don't need anyone else Let our bodies do the talking Let our shadows paint the wall I want you here in my arms We'll hide away in the dark Slip your hand in my back pocket Go and let your long hair fall I want you all to myself To myself [Verse 2] I'm jealous of the song that you've been singing And the way it's rolling off your lips It might be selfish but I'm thinking I don't need nothing between you Leaning for another kiss, yeah [Chorus] I want you all to myself We don't need anyone else Let our bodies do the talking Let our shadows paint the wall I want you here in my arms We'll hide away in the dark Slip your hand in my back pocket Go and let your long hair fall I want you all, all, all to myself To myself, yeah [Bridge] Girl, I want you in the worst way Yeah, I want you in the worst way (Mmmm) [Chorus] I want you all to myself We don't need anyone else (No one else, baby) Let our bodies do the talking Let our shadows paint the wall (Paint the wall) I want you here in my arms We'll hide away in the dark (Hide away in the dark) Slip your hand in my back pocket Go and let your long hair fall I want you all, all, all to myself To myself I want you all, all, all to myself To myself, yeah"
2019,"Rumor","Lee Brice",NA,"Lee Brice","https://genius.com/Lee-brice-rumor-lyrics","14 Contributors Rumor Lyrics [Verse 1] Girl you know I've known you forever How many nights we hung out together Same little crowd, little bar, little town Round this old dance floor My boys are laughing and tap me on the shoulder Making a motion like ""'Could y'all get any closer?"" They wanna know what's up why I'm still holding ya Even when the song is over [Chorus] There's a rumor going round about me and you Stirring up our little town the last week or two So tell me why we even trying to deny this feeling I feel it, don't you feel it too? There's a rumor going round, and round, and round What d'you say we make it true? We make it true Oh, we make it true [Verse 2] Well I can shut 'em down, tell them all they're crazy I can do whatever you want me to do, baby Or you could lay one on me right now We could really give them something to talk about [Chorus] There's a rumor going round about me and you Stirring up our little town the last week or two So tell me why we even trying to deny this feeling I feel it, don't you feel it too? There's a rumor going round, and round, and round What d'you say we make it true, baby? [Bridge] Oh be honest girl now Do you want to do this or not? Should we keep them talking, girl Or should we just make them stop? [Chorus] There's a rumor going round about me and you Stirring up our little town the last week or two So tell me why we even trying to deny this feeling I feel it, and you feel it too There's a rumor going round, and round, and round Whatd'you say we make it- Make it true? Whatd'you say we make it true? Come on over here Let's really give them something to talk about, baby There's a rumor going round"
2019,"The Git Up","Blanco Brown",NA,"Blanco Brown","https://genius.com/Blanco-brown-the-git-up-lyrics","27 Contributors The Git Up Lyrics [Intro] Right nowI just need you to get real looseGet comfortableGrab your loved ones or grab your love, partnerAnd if you're by yourself, no worriesJust follow after me [Chorus] Go'n and do the two-step, then cowboy boogie Grab your sweetheart and spin out with 'emDo the hoedown and get into it (Woo-hoo-hoo)Take it to the left now and dip with itGo'n throw down, take a sip with itNow lean back, put your hips in it (Woo-hoo-hoo)Let's have some fun [Verse 1] To the left, to the left now (To the left, to the left)To the right, to the right (To the right)Now take your left hand and (Uh)Put it on your side (Put it on your side)Go'n roll your shoulders (Roll your shoulders)Do the slip and slide (Do the slip and slide) This next part's my favorite part, uh'Cause it's time to shine [Chorus] Go'n and do the two-step, then cowboy boogie Grab your sweetheart and spin out with 'emDo the hoedown and get into it (Woo-hoo-hoo)Take it to the left now and dip with itGo'n throw down, take a sip with itNow lean back, put your hips in it (Woo-hoo-hoo)It's simple, you can do it [Verse 2] Slide to the left (Left), slide to the right (Right)Now cool down (Hoo), have a good time (Yeah)Slide to the left (Left), slide to the right (Right)Do the butterfly (Oh), have a good time'Round, 'round, 'round and 'round you goIt's time to show out right now and take to the floor [Chorus] Go'n and do the two-step, then cowboy boogie Grab your sweetheart and spin out with 'emDo the hoedown and get into it (Woo-hoo-hoo)Take it to the left now and dip with itGo'n throw down, take a sip with itNow lean back, put your hips in it (Woo-hoo-hoo) [Bridge] (To the left) Take it down now, take it, take it down now Take it down now, take it, take it down now (To the right) Bring it up now, bring it, bring it up now Bring it up now, bring it, bring it up now (To the front) Take it down and crisscross Bring it up, now crisscross (To the back) Do whatever you like right here (Get down) Just have fun [Chorus] Go'n and do the two-step, then cowboy boogie Grab your sweetheart and spin out with 'emDo the hoedown and get into it (Woo-hoo-hoo)Take it to the left now and dip with itGo'n throw down, take a sip with itNow lean back, put your hips in it (Woo-hoo-hoo), uh [Interlude] That was not so bad, that was, that, that was not so bad, was it?That was not so bad, that, that, that was not so bad, was it?That was not so bad, that was, that, that was not so bad, was it?That was not so bad, that, that, that was not so bad, was it? [Chorus] Go'n and do the two-step, then cowboy boogie Grab your sweetheart and spin out with 'emDo the hoedown and get into it (Woo-hoo-hoo)Take it to the left now and dip with itGo'n throw down, take a sip with itNow lean back, put your hips in it (Woo-hoo-hoo)"
2018,"Meant To Be","Bebe Rexhan","Florida Georgia Line","Bebe Rexhan","https://genius.com/Bebe-rexha-and-florida-georgia-line-meant-to-be-lyrics","100 Contributors Translations Português Ελληνικά Italiano Meant to Be Lyrics “Meant to Be” is the closing track on Bebe Rexha’s third EP, All Your Fault: Pt. 2 and the lead single from her debut studio album, Expectations. Initially released as the EP’s second single, it is a… Read More [Verse 1: Florida Georgia Line] Baby, lay on back and relax Kick your pretty feet up on my dash No need to go nowhere fast Let's enjoy right here where we at Who knows where this road is supposed to lead? We got nothing but time As long as you're right here next to me Everything's gonna be all right [Chorus: Florida Georgia Line] If it's meant to be, it'll be, it'll be Baby, just let it be If it's meant to be, it'll be, it'll be Baby, just let it be So won't you ride with me, ride with me? See where this thing goes If it's meant to be, it'll be, it'll be Baby, if it's meant to be [Verse 2: Bebe Rexha,Florida Georgia Line] I don't mean to be so uptightBut my heart's been hurt a couple timesBy a couple guys that didn't treat me right I ain't gon' lie, ain't gon' lie 'Cause I'm tired of the fake love Show me what you're made of Boy, make me believe Woah, hold up, girl, don't you know you're beautiful? And it's easy to see [Chorus: Bebe Rexha & Florida Georgia Line] If it's meant to be, it'll be, it'll be Baby, just let it be If it's meant to be, it'll be, it'll be Baby, just let it be So won't you ride with me, ride with me? See where this thing goes If it's meant to be, it'll be, it'll be Baby, if it's meant to be [Post-Chorus: Bebe Rexha & Florida Georgia Line] So c'mon, ride with me, ride with me See where this thing goes So c'mon, ride with me, ride with me Baby, if it's meant to be [Bridge: Florida Georgia Line, Bebe Rexha, Both] Maybe we do Maybe we don't Maybe we will Maybe we won't [Chorus: Both, Florida Georgia Line, Bebe Rexha] But if it's meant to be, it'll be, it'll be Baby, just let it be (Sing it, Bebe) If it's meant to be, it'll be, it'll be (C'mon) Baby, just let it be (Let's go) So won't you ride with me, ride with me? See where this thing goes (Come for a ride, baby) If it's meant to be, it'll be, it'll be Baby, if it's meant to be (Yeah) [Outro: Florida Georgia Line, Bebe Rexha, Both] If it's meant to be, it'll be, it'll be Baby, if it's meant to be If it's meant to be, it'll be, it'll be Baby, if it's meant to beHmm"
2018,"Tequila","Dan + Shay",NA,"Dan + Shay","https://genius.com/Dan-shay-tequila-lyrics","39 Contributors Tequila Lyrics “Tequila” is country duo Dan + Shay’s 2018 hit song detailing flashbacks of a lost relationship induced exclusively by tequila. The song reached the number 2 spot on the Billboard Country chart, and 21 on the… Read More [Verse 1: Shaywith Dan] I can still shut down a party I can hang with anybody I can drink whiskey and red wine Champagne all night Little Scotch on the rocks and I'm fine, I'm fine [Chorus: Dan + Shay,Dan] But when I taste tequilaBaby, I still see ya Cuttin' up the floor in a sorority T-shirt The same one you wore when we were Sky high in Colorado, your lips pressed against the bottle Swearing on a Bible, baby, I'd never leave ya I remember how bad I need ya When I taste tequila (When I, when I, when I) When I taste tequila (When I, when I, when I) [Verse 2: Shaywith Dan] I can kiss somebody brand new And not even think about you I can show up to the same bar Hear the same songs in my car Baby, your memory, it only hits me this hard [Chorus: Dan + Shay,Dan] When I taste tequila Baby, I still see ya Cuttin' up the floor in a sorority T-shirt The same one you wore when we were Sky high in Colorado, your lips pressed against the bottle Swearing on a Bible, baby, I'd never leave ya I remember how bad I need ya (Need ya) When I taste tequila (When I, when I, when I) When I taste tequila (When I, when I, when I) [Interlude: Shay] Oh-oh-oh-oh Oh-oh-oh [Bridge: Dan + Shay] I ain't even drunk, I ain't even drunk and I'm thinkin' How I need your love, how I need your love, yeah, it sinks in [Chorus: Shay, Dan + Shay, Dan] When I taste tequila Baby, I still see ya Sorority T-shirt The same one you wore when we were Sky high in Colorado, your lips pressed against the bottleSwearing on a Bible, baby, I'd never leave yaI remember how bad I need ya (Need ya) When I taste tequila (When I, when I, when I) When I taste tequila, oh (When I, when I, when I) When I taste tequila, oh (When I, when I, when I) When I taste tequila (When I, when I, when I) Ooh"
2018,"Heaven","Kane Brown",NA,"Kane Brown","https://genius.com/Kane-brown-heaven-lyrics","16 Contributors Heaven Lyrics [Intro] Hmm [Verse 1] This is perfect Come kiss me one more time I couldn't dream this up Even if I tried You and me in this moment Feels like magic, don't it? I'm right where I wanna be [Chorus] Everybody's talkin' about heaven like they just can't wait to goSayin' how it's gonna be so good, so beautifulLyin' next to you, in this bed with you, I ain't convinced'Cause, I don't know how, I don't know how Heaven, HeavenCould be better than this [Verse 2] I swear you're an angelSent to this worldWhat did I do right to deserve you, girl?I could stay here foreverI'd be fine if we neverHad to even leave this room [Chorus] Everybody's talkin' 'bout heaven like they just can't wait to go Sayin' how it's gonna be so good, so beautiful Lyin' next to you, in this bed with you, I ain't convinced 'Cause, I don't know how, I don't know how Heaven, Heaven Could be better than this Could be better than this [Chorus] Everybody's talkin' 'bout heaven like they just can't wait to go Sayin' how it's gonna be so good, so beautiful Lyin' next to you, in this bed with you, I ain't convinced 'Cause, I don't know how, I don't know how Heaven, Heaven Could be better than this (Heaven) Could be better than this (Heaven, Heaven) [Outro] I swear this is perfect Come kiss me one more time"
2018,"You Make It Easy","Jason Aldean",NA,"Jason Aldean","https://genius.com/Jason-aldean-you-make-it-easy-lyrics","17 Contributors You Make It Easy Lyrics The lead single from Aldean’s 8th studio album, “You Make It Easy”, was written by Brian Kelly and Tyler Hubbard of Florida Georgia Line along with Morgan Wallen and Jordan Schmidt. As of this writing the… Read More [Verse 1] Like a rainy Sunday mornin' Makes me wanna stay in bed twisted up all day long You're my inspiration, girl You take me places, put the words right into these songs [Bridge] Stealin' kisses under cover, babe See forever when I see your face And I swear God made you for me [Chorus] You make it easy lovin' up on you Make it easy with every little thing you do You're my sunshine in the darkest days My better half, my savin' grace You make me who I wanna be You make it easy [Verse 2] You took all my rough around the edges Never let it ruffle up your feathers, angel Yeah, I'm down for life, you got me wrapped around your finger And I like it just in case you can't tell [Chorus] You make it easy lovin' up on you Make it easy with every little thing you do You're my sunshine in the darkest days My better half, my savin' grace You make me who I wanna be You make it easy [Bridge] Stealin' kisses under cover, babe See forever when I see your face And I swear God made you for me [Chorus] You make it easy lovin' up on you Make it easy with every little thing you do You're my sunshine in the darkest days My better half, my savin' grace You make me who I wanna be You make it easy You make it easy"
2018,"Speechless","Dan + Shay",NA,"Dan + Shay","https://genius.com/Dan-shay-speechless-lyrics","42 Contributors Speechless Lyrics “Speechless” is country duo Dan + Shay’s first song to hit number 1 on the Billboard Country chart. It describes the scene of a wedding, and the groom’s delight at the beauty of the bride. It is also about… Read More [Verse 1] You say you'll be down in five The smell of your perfume is floating down the stairs You're fixing up your hair like you do I know that I'll be a mess The second that I see you You won't be surprised It happens every time It's nothin' new [Pre-Chorus] It's always on a night like tonight I thank God you can read my mind 'Cause when you look at me with those eyes [Chorus] I'm speechless Starin' at you standin' there in that dress What it's doin' to me ain't a secret 'Cause watching you is all that I can do And I'm speechless You already know that you're my weakness After all this time I'm just as nervous Every time you walk into the room I'm speechless [Verse 2] It started when you said hello Just did something to me And I've been in a daze Ever since the day that we met You take the breath out of my lungs Can't even fight it And all of the words, out of my mouth without even tryin' [Chorus] And I'm speechless Starin' at you standin' there in that dress What it's doin' to me ain't a secret 'Cause watching you is all that I can do And I'm speechless You already know that you're my weakness After all this time I'm just as nervous Every time you walk into the room I'm speechless [Bridge] Yeah, baby, mmm It's always on a night like tonight I thank God you can read my mind 'Cause when you look at me with those eyes [Chorus] I'm speechless You standin' there in that dress Girl, it ain't a secret 'Cause watchin' you is all that I can do Oh, I'm speechless You already know that you're my weakness After all this time I'm just as nervous Every time you walk into the room I'm speechless [Outro] Oh, you know it, baby Mmm"
2018,"Get Along","Kenny Chesney",NA,"Kenny Chesney","https://genius.com/Kenny-chesney-get-along-lyrics","16 Contributors Get Along Lyrics [Verse 1] Met a man wearin' a T-shirt, said ""Virginia is for lovers"" Had a Bible in his left hand and a bottle in the other He said ""All you're really given is the sunshine and your name"" We both started laughin' when the sky started to rain [Chorus] Get along, on down the road We've got a long long way to go Scared to live, scared to die We ain't perfect but we try Get along while we can Always give love the upper hand Paint a wall, learn to dance Call your mom, buy a boat Drink a beer, sing a song Make a friend, can't we all get along? [Verse 2] Saw a model on a billboard, 1-800 get to know me Wondered was she Photoshopped, or were her eyes really that lonely? Did she leave her hometown thinkin' she'd end up in L.A.? Did she break down in the desert and get stuck beside the highway? [Chorus] Get along, on down the road We've got a long long way to go Scared to live, scared to die We ain't perfect but we try Get along while we can Always give love the upper hand Paint a wall, learn to dance Call your mom, buy a boat Drink a beer, sing a song Make a friend, can't we all get along? [Bridge] We find out when you die the keys to Heaven can't be bought We still don't know what love is but we sure know what it's not Sometimes you got to [Chorus] Get along, on down the road We've got a long long way to go Scared to live, scared to die We ain't perfect but we try Get along while we can Always give love the upper hand Paint a wall, learn to dance Call your mom, buy a boat Drink a beer, sing a song Make a friend, can't we all get along?"
2018,"One Number Away","Luke Combs",NA,"Luke Combs","https://genius.com/Luke-combs-one-number-away-lyrics","23 Contributors One Number Away Lyrics Luke on the surface makes this song seem like a classic break-up song, where both parties in the former relationship are trying not to think of the other. Thinking of calling the other, being just one number… Read More [Verse 1] Are you sitting at home, all alone, trying to fall asleep? Are you staring a hole through your phone, praying that it rings? Are you watching a movie that you've seen a thousand times Or maybe playing some Mayer, getting lost in your favorite lines? [Pre-Chorus] Well, if you're anything like me You just might be doing whatever it takes To drown out the noise But I just wanna hear your voice [Chorus] I'm one number awayFrom calling to youI said I was throughBut I'm dying, inside Got my head in a mess Girl, I confess I lied when I said ""I'm leaving and not coming back"" Might be the whiskey or the midnight rain But everywhere I go, I see your face In my brain, dial it up, everything I wanna say But I'm still one number away [Verse 2] Are you stuck at a red light with a Marlboro light on your lips? Does the smoke in your mirror get clearer without my kiss? Are you changing the station, replacing our favorite song? Well maybe it's a mistake, hit the brakes on the moving on [Pre-Chorus 2] Well, if you're anything like me You just might be doing whatever it takes To outrun the storm But I'm almost out that door [Chorus] And I'm one number away From calling to you I said I was through But I'm dying, inside Got my head in a mess Girl, I confess I lied when I said ""I'm leaving and not coming back"" Might be the whiskey or the midnight rain But everywhere I go, I see your face In my brain, dial it up, everything I wanna say But I'm still one number away [Bridge] Will you pick up when I call? Or just forget we loved at all We don't have to talk I just wanna hear your voice [Chorus] And I'm one number away From calling you I said I was through But I'm dying, inside Got my head in a mess Girl, I confess I lied when I said ""I'm leaving and not coming back"" Might be the whiskey or the midnight rain But everywhere I go, I see your face In my brain, dial it up, everything I wanna say But I'm still one number away [Outro] Away, away Yeah, I'm still one number away"
2018,"Simple","Florida Georgia Line",NA,"Florida Georgia Line","https://genius.com/Florida-georgia-line-simple-lyrics","22 Contributors Simple Lyrics [Verse 1] The way your fingers fit in mine It's five plus five, not rocket science This day in time, that's hard to find, it's true The road we're on ain't a traffic jam It's a Sunday drive on a piece of land It's paradise as long as I'm with you [Chorus] It's like one, two, three Just as easy as can be Just the way you look at me, you make me smile Ain't no need to complicate it We both know that's overrated We've been there, it's safe to say it ain't our style It's just that simple, S-I-M-P-L-E Simple as can be It's just that simple, S-I-M-P-L-E Simple as can be [Verse 2] We used to live on Instagram Worry 'bout who all gives a damn 'Bout where we've been and where we ended up Then I met you and you met me And all the rest is history An epiphany that all we need is us [Chorus] It's like one, two, three Just as easy as can be Just the way you look at me, you make me smile Ain't no need to complicate it We both know that's overrated We've been there, it's safe to say it ain't our style We're just simple like a six string The way this world was meant to be Like laughin', love, make a lot out of a little It's just that simple, S-I-M-P-L-E Simple as can be It's just that simple, S-I-M-P-L-E Simple as can be [Bridge] Ain't no need to complicate it We both know that's overrated We've been there, it's safe to say it ain't our style, yeah [Chorus] It's like one, two, three Just as easy as can be Just the way you look at me, you make me smile Ain't no need to complicate it We both know that's overrated We've been there, it's safe to say it ain't our style We're just simple like a six string The way this world was meant to be Like laughin', love, make a lot out of a little It's just that simple, S-I-M-P-L-E Simple as can be It's just that simple, S-I-M-P-L-E Simple as can be It's just that simple, S-I-M-P-L-E Simple as can be It's just that simple, S-I-M-P-L-E Simple as can be"
2018,"Marry Me","Thomas Rhett",NA,"Thomas Rhett","https://genius.com/Thomas-rhett-marry-me-lyrics","23 Contributors Marry Me Lyrics “Marry Me” is the song by Thomas Rhett, which appears on his 2017 album, Life Changes. According to CountryFanCast, the song has been chosen as Rhett’s third single from the album, following the success of… Read More [Verse 1] She wants to get married, she wants it perfect She wants her granddaddy preachin' the service And she wants magnolias out in the country Not too many people, save her daddy some money [Pre-Chorus ] Ooh, she got it all planned out Yeah, I can see it all right now [Chorus] I'll wear my black suit, black tie, hide out in the back I'll do a strong shot of whiskey straight out the flask I'll try to make it through without cryin' so nobody sees Yeah, she wanna get married But she don't wanna marry me [Verse 2] I remember the night when I almost kissed her Yeah, I kinda freaked out, we've been friends for forever And I'd always wondered if she felt the same way When I got the invite, I knew it was too late [Pre-Chorus] And I know her daddy's been dreadin' this day Oh, but he don't know he ain't the only one givin' her away [Chorus] I'll wear my black suit, black tie, hide out in the back I'll do a strong shot of whiskey straight out the flask I'll try to make it through without cryin' so nobody sees Yeah, she wanna get married But she don't wanna marry me [Post-Chorus] Woah, oh, woah [Bridge] Bet she got on her dress now, welcomin' the guests now I could try to find her, get it off of my chest now But I ain't gonna mess it up, so I wish her the best now [Chorus] So I'm in my black suit, black tie, hidin' out in the back Doin' a strong shot of whiskey straight out the flask I'll try to make it through without cryin' so nobody sees Yeah, she wanna get married Yeah, she gonna get married But she ain't gonna marry me [Outro] Woah, she ain't gonna marry me, no"
